link,adresse,rent,rooms,size
https://www.immowelt.de/expose/2aqx855,Berlin (Oberschöneweide),603 €,1 Zi.,17 m²
https://www.immowelt.de/expose/2asx855,Berlin (Moabit),863 €,1 Zi.,22.35 m²
https://www.immowelt.de/expose/2apx855,Berlin (Moabit),1.315 €,2 Zi.,46.75 m²
https://www.immowelt.de/expose/29p4n5v,Berlin (Tiergarten),2.995 €,3 Zi.,110.97 m²
https://www.immowelt.de/expose/29tuv56,Berlin (Rahnsdorf),1.380 €,3 Zi.,76 m²
https://www.immowelt.de/expose/29swu56,Berlin (Rummelsburg),1.976 €,3 Zi.,122 m²
https://www.immowelt.de/expose/2ayeq54,Berlin (Rahnsdorf),940 €,2 Zi.,56 m²
https://www.immowelt.de/expose/29g7w5n,Berlin (Kladow),2.150 €,4 Zi.,107.73 m²
https://www.immowelt.de/expose/29hk55w,"Neue Bahnhofstraße 26b, Berlin (Friedrichshain)","1.563,70 €",2 Zi.,82.3 m²
https://www.immowelt.de/expose/2akx855,Berlin (Oberschöneweide),602 €,1 Zi.,17.3 m²
https://www.immowelt.de/expose/29l545r,"Prenzlauer Promenade 49d, Berlin (Heinersdorf)",890 €,1 Zi.,44.37 m²
https://www.immowelt.de/expose/29k445r,"Prenzlauer Promenade 49f, Berlin (Heinersdorf)",1.190 €,2 Zi.,59.21 m²
https://www.immowelt.de/expose/2afy855,Berlin (Moabit),945 €,1 Zi.,22.35 m²
https://www.immowelt.de/expose/29g5y5l,Berlin (Karlshorst),2.970 €,4 Zi.,165 m²
https://www.immowelt.de/expose/29tkv5e,Berlin (Tiergarten),2.995 €,3 Zi.,110.97 m²
https://www.immowelt.de/expose/2aez855,Berlin (Marienfelde),849 €,1 Zi.,30 m²
https://www.immowelt.de/expose/29qla53,"Monbijoustraße 3/5, Berlin (Mitte)",9.850 €,8 Zi.,375 m²
https://www.immowelt.de/expose/2879s5z,"Lützowstraße 110, Berlin (Tiergarten)",1.720 €,2 Zi.,43 m²
https://www.immowelt.de/expose/29nv55w,Berlin (Hermsdorf),2.600 €,3 Zi.,233 m²
https://www.immowelt.de/expose/2amdd52,Berlin (Charlottenburg),400 €,1 Zi.,20 m²
https://www.immowelt.de/expose/28z3u5y,"Prenzlauer Promenade 49E, Berlin (Heinersdorf)",2.000 €,3 Zi.,87.08 m²
https://www.immowelt.de/expose/28emc5y,Berlin (Nikolassee),5.900 €,7 Zi.,253 m²
https://www.immowelt.de/expose/2837a5y,Berlin (Schöneberg),2.200 €,3 Zi.,110 m²
https://www.immowelt.de/expose/2ayx855,Berlin (Oberschöneweide),596 €,1 Zi.,18.5 m²
https://www.immowelt.de/expose/2alx855,Berlin (Marienfelde),2.049 €,4 Zi.,122 m²
https://www.immowelt.de/expose/2ayxx54,"Arnouxstraße 25, Berlin (Französisch Buchholz)",1.099 €,3 Zi.,74.23 m²
https://www.immowelt.de/expose/28yvk5x,"Gabriel-Max-Straße 16, Berlin (Friedrichshain)",1.400 €,1 Zi.,31 m²
https://www.immowelt.de/expose/28cn35x,"Dennewitzstr. 41, Berlin (Schöneberg)",2.655 €,4 Zi.,103.32 m²
https://www.immowelt.de/expose/28kc35x,"Dennewitzstr. 42, Berlin (Schöneberg)",1.870 €,2 Zi.,71.97 m²
https://www.immowelt.de/expose/28n835x,"Dennewitzstr. 42, Berlin (Schöneberg)",2.325 €,2 Zi.,86.45 m²
